date,/m/0jgxn,isPartial
2015-12-27,50,False
2016-01-03,83,False
2016-01-10,84,False
2016-01-17,86,False
2016-01-24,81,False
2016-01-31,80,False
2016-02-07,76,False
2016-02-14,81,False
2016-02-21,84,False
2016-02-28,76,False
2016-03-06,85,False
2016-03-13,77,False
2016-03-20,64,False
2016-03-27,63,False
2016-04-03,84,False
2016-04-10,78,False
2016-04-17,82,False
2016-04-24,77,False
2016-05-01,64,False
2016-05-08,71,False
2016-05-15,70,False
2016-05-22,72,False
2016-05-29,82,False
2016-06-05,78,False
2016-06-12,75,False
2016-06-19,70,False
2016-06-26,68,False
2016-07-03,70,False
2016-07-10,63,False
2016-07-17,66,False
2016-07-24,70,False
2016-07-31,66,False
2016-08-07,65,False
2016-08-14,68,False
2016-08-21,80,False
2016-08-28,72,False
2016-09-04,75,False
2016-09-11,79,False
2016-09-18,79,False
2016-09-25,75,False
2016-10-02,65,False
2016-10-09,74,False
2016-10-16,75,False
2016-10-23,82,False
2016-10-30,76,False
2016-11-06,94,False
2016-11-13,100,False
2016-11-20,99,False
2016-11-27,94,False
2016-12-04,90,False
2016-12-11,99,False
2016-12-18,71,False
2016-12-25,55,False
