date,/m/03f_cb,isPartial
2015-12-27,80,False
2016-01-03,89,False
2016-01-10,80,False
2016-01-17,97,False
2016-01-24,79,False
2016-01-31,77,False
2016-02-07,72,False
2016-02-14,93,False
2016-02-21,79,False
2016-02-28,86,False
2016-03-06,79,False
2016-03-13,97,False
2016-03-20,79,False
2016-03-27,88,False
2016-04-03,68,False
2016-04-10,74,False
2016-04-17,100,False
2016-04-24,89,False
2016-05-01,83,False
2016-05-08,88,False
2016-05-15,87,False
2016-05-22,78,False
2016-05-29,76,False
2016-06-05,63,False
2016-06-12,82,False
2016-06-19,53,False
2016-06-26,72,False
2016-07-03,67,False
2016-07-10,60,False
2016-07-17,69,False
2016-07-24,71,False
2016-07-31,70,False
2016-08-07,90,False
2016-08-14,71,False
2016-08-21,73,False
2016-08-28,76,False
2016-09-04,88,False
2016-09-11,82,False
2016-09-18,78,False
2016-09-25,59,False
2016-10-02,66,False
2016-10-09,83,False
2016-10-16,89,False
2016-10-23,73,False
2016-10-30,62,False
2016-11-06,34,False
2016-11-13,42,False
2016-11-20,30,False
2016-11-27,48,False
2016-12-04,36,False
2016-12-11,43,False
2016-12-18,29,False
2016-12-25,38,False
