date,/m/06796,isPartial
2015-12-27,31,False
2016-01-03,68,False
2016-01-10,81,False
2016-01-17,74,False
2016-01-24,81,False
2016-01-31,56,False
2016-02-07,68,False
2016-02-14,66,False
2016-02-21,74,False
2016-02-28,59,False
2016-03-06,61,False
2016-03-13,57,False
2016-03-20,54,False
2016-03-27,55,False
2016-04-03,62,False
2016-04-10,83,False
2016-04-17,75,False
2016-04-24,60,False
2016-05-01,55,False
2016-05-08,76,False
2016-05-15,77,False
2016-05-22,71,False
2016-05-29,55,False
2016-06-05,57,False
2016-06-12,39,False
2016-06-19,45,False
2016-06-26,82,False
2016-07-03,76,False
2016-07-10,31,False
2016-07-17,48,False
2016-07-24,44,False
2016-07-31,45,False
2016-08-07,44,False
2016-08-14,57,False
2016-08-21,70,False
2016-08-28,55,False
2016-09-04,65,False
2016-09-11,59,False
2016-09-18,66,False
2016-09-25,100,False
2016-10-02,64,False
2016-10-09,93,False
2016-10-16,51,False
2016-10-23,47,False
2016-10-30,70,False
2016-11-06,43,False
2016-11-13,81,False
2016-11-20,42,False
2016-11-27,54,False
2016-12-04,53,False
2016-12-11,48,False
2016-12-18,56,False
2016-12-25,31,False
