date,/m/03f_cb,isPartial
2015-12-27,63,False
2016-01-03,68,False
2016-01-10,54,False
2016-01-17,99,False
2016-01-24,80,False
2016-01-31,87,False
2016-02-07,65,False
2016-02-14,95,False
2016-02-21,37,False
2016-02-28,73,False
2016-03-06,74,False
2016-03-13,100,False
2016-03-20,93,False
2016-03-27,98,False
2016-04-03,87,False
2016-04-10,65,False
2016-04-17,74,False
2016-04-24,43,False
2016-05-01,90,False
2016-05-08,92,False
2016-05-15,53,False
2016-05-22,64,False
2016-05-29,52,False
2016-06-05,0,False
2016-06-12,53,False
2016-06-19,0,False
2016-06-26,47,False
2016-07-03,58,False
2016-07-10,74,False
2016-07-17,65,False
2016-07-24,60,False
2016-07-31,80,False
2016-08-07,76,False
2016-08-14,60,False
2016-08-21,0,False
2016-08-28,80,False
2016-09-04,48,False
2016-09-11,0,False
2016-09-18,62,False
2016-09-25,68,False
2016-10-02,72,False
2016-10-09,77,False
2016-10-16,94,False
2016-10-23,78,False
2016-10-30,50,False
2016-11-06,60,False
2016-11-13,75,False
2016-11-20,0,False
2016-11-27,54,False
2016-12-04,81,False
2016-12-11,63,False
2016-12-18,48,False
2016-12-25,81,False
