date,/m/0jgxn,isPartial
2015-12-27,38,False
2016-01-03,58,False
2016-01-10,76,False
2016-01-17,65,False
2016-01-24,66,False
2016-01-31,61,False
2016-02-07,64,False
2016-02-14,52,False
2016-02-21,43,False
2016-02-28,62,False
2016-03-06,52,False
2016-03-13,59,False
2016-03-20,48,False
2016-03-27,56,False
2016-04-03,54,False
2016-04-10,68,False
2016-04-17,51,False
2016-04-24,63,False
2016-05-01,54,False
2016-05-08,61,False
2016-05-15,58,False
2016-05-22,52,False
2016-05-29,61,False
2016-06-05,59,False
2016-06-12,51,False
2016-06-19,51,False
2016-06-26,48,False
2016-07-03,53,False
2016-07-10,54,False
2016-07-17,39,False
2016-07-24,42,False
2016-07-31,48,False
2016-08-07,53,False
2016-08-14,48,False
2016-08-21,51,False
2016-08-28,47,False
2016-09-04,52,False
2016-09-11,53,False
2016-09-18,66,False
2016-09-25,63,False
2016-10-02,53,False
2016-10-09,60,False
2016-10-16,64,False
2016-10-23,51,False
2016-10-30,62,False
2016-11-06,83,False
2016-11-13,68,False
2016-11-20,100,False
2016-11-27,74,False
2016-12-04,61,False
2016-12-11,69,False
2016-12-18,56,False
2016-12-25,50,False
