date,/m/03f_cb,isPartial
2015-12-27,69,False
2016-01-03,74,False
2016-01-10,78,False
2016-01-17,74,False
2016-01-24,82,False
2016-01-31,62,False
2016-02-07,69,False
2016-02-14,69,False
2016-02-21,70,False
2016-02-28,71,False
2016-03-06,74,False
2016-03-13,79,False
2016-03-20,77,False
2016-03-27,79,False
2016-04-03,80,False
2016-04-10,73,False
2016-04-17,72,False
2016-04-24,65,False
2016-05-01,69,False
2016-05-08,66,False
2016-05-15,68,False
2016-05-22,71,False
2016-05-29,72,False
2016-06-05,70,False
2016-06-12,66,False
2016-06-19,74,False
2016-06-26,62,False
2016-07-03,63,False
2016-07-10,64,False
2016-07-17,46,False
2016-07-24,63,False
2016-07-31,59,False
2016-08-07,64,False
2016-08-14,66,False
2016-08-21,62,False
2016-08-28,57,False
2016-09-04,76,False
2016-09-11,80,False
2016-09-18,71,False
2016-09-25,100,False
2016-10-02,82,False
2016-10-09,83,False
2016-10-16,78,False
2016-10-23,80,False
2016-10-30,74,False
2016-11-06,70,False
2016-11-13,58,False
2016-11-20,56,False
2016-11-27,52,False
2016-12-04,65,False
2016-12-11,62,False
2016-12-18,54,False
2016-12-25,51,False
