date,/m/0jgxn,isPartial
2015-12-27,56,False
2016-01-03,62,False
2016-01-10,80,False
2016-01-17,72,False
2016-01-24,83,False
2016-01-31,80,False
2016-02-07,74,False
2016-02-14,70,False
2016-02-21,86,False
2016-02-28,100,False
2016-03-06,77,False
2016-03-13,74,False
2016-03-20,64,False
2016-03-27,64,False
2016-04-03,74,False
2016-04-10,74,False
2016-04-17,68,False
2016-04-24,70,False
2016-05-01,73,False
2016-05-08,79,False
2016-05-15,67,False
2016-05-22,65,False
2016-05-29,58,False
2016-06-05,62,False
2016-06-12,56,False
2016-06-19,58,False
2016-06-26,61,False
2016-07-03,64,False
2016-07-10,59,False
2016-07-17,65,False
2016-07-24,57,False
2016-07-31,46,False
2016-08-07,43,False
2016-08-14,47,False
2016-08-21,63,False
2016-08-28,64,False
2016-09-04,71,False
2016-09-11,82,False
2016-09-18,78,False
2016-09-25,75,False
2016-10-02,74,False
2016-10-09,80,False
2016-10-16,76,False
2016-10-23,73,False
2016-10-30,43,False
2016-11-06,12,False
2016-11-13,5,False
2016-11-20,4,False
2016-11-27,8,False
2016-12-04,11,False
2016-12-11,7,False
2016-12-18,7,False
2016-12-25,9,False
