date,/m/0jgxn,isPartial
2015-12-27,64,False
2016-01-03,91,False
2016-01-10,91,False
2016-01-17,88,False
2016-01-24,90,False
2016-01-31,95,False
2016-02-07,91,False
2016-02-14,91,False
2016-02-21,89,False
2016-02-28,89,False
2016-03-06,86,False
2016-03-13,82,False
2016-03-20,84,False
2016-03-27,80,False
2016-04-03,96,False
2016-04-10,93,False
2016-04-17,91,False
2016-04-24,75,False
2016-05-01,70,False
2016-05-08,87,False
2016-05-15,73,False
2016-05-22,84,False
2016-05-29,81,False
2016-06-05,77,False
2016-06-12,84,False
2016-06-19,76,False
2016-06-26,70,False
2016-07-03,78,False
2016-07-10,73,False
2016-07-17,60,False
2016-07-24,70,False
2016-07-31,66,False
2016-08-07,66,False
2016-08-14,71,False
2016-08-21,71,False
2016-08-28,86,False
2016-09-04,89,False
2016-09-11,89,False
2016-09-18,94,False
2016-09-25,88,False
2016-10-02,80,False
2016-10-09,87,False
2016-10-16,80,False
2016-10-23,90,False
2016-10-30,94,False
2016-11-06,94,False
2016-11-13,94,False
2016-11-20,85,False
2016-11-27,86,False
2016-12-04,100,False
2016-12-11,91,False
2016-12-18,82,False
2016-12-25,72,False
