date,/m/03f_cb,isPartial
2015-12-27,62,False
2016-01-03,61,False
2016-01-10,89,False
2016-01-17,68,False
2016-01-24,79,False
2016-01-31,70,False
2016-02-07,86,False
2016-02-14,59,False
2016-02-21,66,False
2016-02-28,52,False
2016-03-06,93,False
2016-03-13,80,False
2016-03-20,85,False
2016-03-27,74,False
2016-04-03,71,False
2016-04-10,74,False
2016-04-17,93,False
2016-04-24,68,False
2016-05-01,52,False
2016-05-08,78,False
2016-05-15,67,False
2016-05-22,56,False
2016-05-29,57,False
2016-06-05,71,False
2016-06-12,63,False
2016-06-19,59,False
2016-06-26,62,False
2016-07-03,49,False
2016-07-10,53,False
2016-07-17,64,False
2016-07-24,58,False
2016-07-31,51,False
2016-08-07,43,False
2016-08-14,68,False
2016-08-21,73,False
2016-08-28,75,False
2016-09-04,79,False
2016-09-11,73,False
2016-09-18,82,False
2016-09-25,77,False
2016-10-02,73,False
2016-10-09,100,False
2016-10-16,91,False
2016-10-23,76,False
2016-10-30,75,False
2016-11-06,40,False
2016-11-13,52,False
2016-11-20,48,False
2016-11-27,60,False
2016-12-04,66,False
2016-12-11,27,False
2016-12-18,43,False
2016-12-25,39,False
