date,/m/03f_cb,isPartial
2015-12-27,47,False
2016-01-03,47,False
2016-01-10,64,False
2016-01-17,58,False
2016-01-24,64,False
2016-01-31,63,False
2016-02-07,51,False
2016-02-14,79,False
2016-02-21,61,False
2016-02-28,100,False
2016-03-06,60,False
2016-03-13,71,False
2016-03-20,41,False
2016-03-27,70,False
2016-04-03,65,False
2016-04-10,58,False
2016-04-17,61,False
2016-04-24,58,False
2016-05-01,55,False
2016-05-08,44,False
2016-05-15,63,False
2016-05-22,48,False
2016-05-29,60,False
2016-06-05,50,False
2016-06-12,50,False
2016-06-19,47,False
2016-06-26,58,False
2016-07-03,72,False
2016-07-10,55,False
2016-07-17,74,False
2016-07-24,62,False
2016-07-31,55,False
2016-08-07,37,False
2016-08-14,52,False
2016-08-21,42,False
2016-08-28,51,False
2016-09-04,69,False
2016-09-11,57,False
2016-09-18,55,False
2016-09-25,42,False
2016-10-02,65,False
2016-10-09,61,False
2016-10-16,63,False
2016-10-23,75,False
2016-10-30,60,False
2016-11-06,84,False
2016-11-13,90,False
2016-11-20,65,False
2016-11-27,59,False
2016-12-04,56,False
2016-12-11,75,False
2016-12-18,74,False
2016-12-25,74,False
