date,/m/06796,isPartial
2015-12-27,47,False
2016-01-03,73,False
2016-01-10,76,False
2016-01-17,80,False
2016-01-24,92,False
2016-01-31,66,False
2016-02-07,87,False
2016-02-14,65,False
2016-02-21,91,False
2016-02-28,70,False
2016-03-06,89,False
2016-03-13,84,False
2016-03-20,95,False
2016-03-27,71,False
2016-04-03,83,False
2016-04-10,96,False
2016-04-17,100,False
2016-04-24,75,False
2016-05-01,68,False
2016-05-08,49,False
2016-05-15,51,False
2016-05-22,56,False
2016-05-29,40,False
2016-06-05,42,False
2016-06-12,52,False
2016-06-19,51,False
2016-06-26,39,False
2016-07-03,61,False
2016-07-10,38,False
2016-07-17,61,False
2016-07-24,62,False
2016-07-31,59,False
2016-08-07,44,False
2016-08-14,44,False
2016-08-21,43,False
2016-08-28,51,False
2016-09-04,54,False
2016-09-11,46,False
2016-09-18,52,False
2016-09-25,51,False
2016-10-02,59,False
2016-10-09,61,False
2016-10-16,59,False
2016-10-23,57,False
2016-10-30,51,False
2016-11-06,35,False
2016-11-13,51,False
2016-11-20,47,False
2016-11-27,52,False
2016-12-04,40,False
2016-12-11,39,False
2016-12-18,22,False
2016-12-25,20,False
