date,/m/0jgxn,isPartial
2015-12-27,0,False
2016-01-03,0,False
2016-01-10,70,False
2016-01-17,49,False
2016-01-24,68,False
2016-01-31,0,False
2016-02-07,0,False
2016-02-14,51,False
2016-02-21,0,False
2016-02-28,52,False
2016-03-06,77,False
2016-03-13,49,False
2016-03-20,47,False
2016-03-27,0,False
2016-04-03,0,False
2016-04-10,56,False
2016-04-17,0,False
2016-04-24,0,False
2016-05-01,0,False
2016-05-08,50,False
2016-05-15,44,False
2016-05-22,42,False
2016-05-29,60,False
2016-06-05,44,False
2016-06-12,0,False
2016-06-19,0,False
2016-06-26,0,False
2016-07-03,78,False
2016-07-10,70,False
2016-07-17,49,False
2016-07-24,0,False
2016-07-31,0,False
2016-08-07,0,False
2016-08-14,0,False
2016-08-21,0,False
2016-08-28,60,False
2016-09-04,0,False
2016-09-11,66,False
2016-09-18,100,False
2016-09-25,53,False
2016-10-02,52,False
2016-10-09,69,False
2016-10-16,52,False
2016-10-23,0,False
2016-10-30,0,False
2016-11-06,0,False
2016-11-13,0,False
2016-11-20,63,False
2016-11-27,43,False
2016-12-04,0,False
2016-12-11,0,False
2016-12-18,0,False
2016-12-25,0,False
