date,/m/06796,isPartial
2015-12-27,64,False
2016-01-03,77,False
2016-01-10,79,False
2016-01-17,100,False
2016-01-24,85,False
2016-01-31,67,False
2016-02-07,97,False
2016-02-14,87,False
2016-02-21,82,False
2016-02-28,85,False
2016-03-06,83,False
2016-03-13,96,False
2016-03-20,84,False
2016-03-27,71,False
2016-04-03,72,False
2016-04-10,77,False
2016-04-17,78,False
2016-04-24,82,False
2016-05-01,65,False
2016-05-08,78,False
2016-05-15,72,False
2016-05-22,71,False
2016-05-29,81,False
2016-06-05,80,False
2016-06-12,89,False
2016-06-19,75,False
2016-06-26,56,False
2016-07-03,60,False
2016-07-10,63,False
2016-07-17,69,False
2016-07-24,56,False
2016-07-31,66,False
2016-08-07,51,False
2016-08-14,59,False
2016-08-21,71,False
2016-08-28,71,False
2016-09-04,87,False
2016-09-11,81,False
2016-09-18,81,False
2016-09-25,85,False
2016-10-02,85,False
2016-10-09,84,False
2016-10-16,78,False
2016-10-23,65,False
2016-10-30,62,False
2016-11-06,84,False
2016-11-13,77,False
2016-11-20,93,False
2016-11-27,76,False
2016-12-04,89,False
2016-12-11,72,False
2016-12-18,58,False
2016-12-25,59,False
