date,/m/0k_9,isPartial
2009-12-27,66,False
2010-01-03,66,False
2010-01-10,41,False
2010-01-17,47,False
2010-01-24,80,False
2010-01-31,65,False
2010-02-07,70,False
2010-02-14,57,False
2010-02-21,48,False
2010-02-28,58,False
2010-03-07,56,False
2010-03-14,51,False
2010-03-21,60,False
2010-03-28,64,False
2010-04-04,52,False
2010-04-11,49,False
2010-04-18,57,False
2010-04-25,0,False
2010-05-02,80,False
2010-05-09,61,False
2010-05-16,44,False
2010-05-23,42,False
2010-05-30,52,False
2010-06-06,44,False
2010-06-13,0,False
2010-06-20,56,False
2010-06-27,0,False
2010-07-04,0,False
2010-07-11,59,False
2010-07-18,63,False
2010-07-25,54,False
2010-08-01,46,False
2010-08-08,47,False
2010-08-15,0,False
2010-08-22,58,False
2010-08-29,0,False
2010-09-05,100,False
2010-09-12,0,False
2010-09-19,0,False
2010-09-26,53,False
2010-10-03,0,False
2010-10-10,57,False
2010-10-17,55,False
2010-10-24,0,False
2010-10-31,57,False
2010-11-07,73,False
2010-11-14,84,False
2010-11-21,38,False
2010-11-28,0,False
2010-12-05,36,False
2010-12-12,70,False
2010-12-19,63,False
2010-12-26,0,False
