date,/m/03f_cb,isPartial
2009-12-27,77,False
2010-01-03,98,False
2010-01-10,81,False
2010-01-17,83,False
2010-01-24,84,False
2010-01-31,55,False
2010-02-07,83,False
2010-02-14,73,False
2010-02-21,86,False
2010-02-28,81,False
2010-03-07,73,False
2010-03-14,85,False
2010-03-21,81,False
2010-03-28,86,False
2010-04-04,77,False
2010-04-11,72,False
2010-04-18,72,False
2010-04-25,72,False
2010-05-02,100,False
2010-05-09,68,False
2010-05-16,74,False
2010-05-23,58,False
2010-05-30,61,False
2010-06-06,81,False
2010-06-13,93,False
2010-06-20,86,False
2010-06-27,71,False
2010-07-04,73,False
2010-07-11,62,False
2010-07-18,61,False
2010-07-25,52,False
2010-08-01,57,False
2010-08-08,76,False
2010-08-15,49,False
2010-08-22,59,False
2010-08-29,59,False
2010-09-05,60,False
2010-09-12,64,False
2010-09-19,78,False
2010-09-26,77,False
2010-10-03,49,False
2010-10-10,60,False
2010-10-17,55,False
2010-10-24,60,False
2010-10-31,58,False
2010-11-07,62,False
2010-11-14,75,False
2010-11-21,66,False
2010-11-28,54,False
2010-12-05,75,False
2010-12-12,64,False
2010-12-19,49,False
2010-12-26,74,False
