date,/m/06796,isPartial
2009-12-27,62,False
2010-01-03,95,False
2010-01-10,98,False
2010-01-17,96,False
2010-01-24,100,False
2010-01-31,91,False
2010-02-07,87,False
2010-02-14,97,False
2010-02-21,91,False
2010-02-28,85,False
2010-03-07,89,False
2010-03-14,88,False
2010-03-21,88,False
2010-03-28,68,False
2010-04-04,71,False
2010-04-11,96,False
2010-04-18,93,False
2010-04-25,94,False
2010-05-02,94,False
2010-05-09,73,False
2010-05-16,90,False
2010-05-23,86,False
2010-05-30,83,False
2010-06-06,91,False
2010-06-13,86,False
2010-06-20,81,False
2010-06-27,83,False
2010-07-04,86,False
2010-07-11,83,False
2010-07-18,81,False
2010-07-25,86,False
2010-08-01,83,False
2010-08-08,90,False
2010-08-15,90,False
2010-08-22,89,False
2010-08-29,90,False
2010-09-05,85,False
2010-09-12,91,False
2010-09-19,93,False
2010-09-26,88,False
2010-10-03,87,False
2010-10-10,93,False
2010-10-17,95,False
2010-10-24,89,False
2010-10-31,95,False
2010-11-07,96,False
2010-11-14,85,False
2010-11-21,84,False
2010-11-28,82,False
2010-12-05,77,False
2010-12-12,78,False
2010-12-19,51,False
2010-12-26,52,False
