date,/m/03f_cb,isPartial
2020-12-27,58,False
2021-01-03,82,False
2021-01-10,58,False
2021-01-17,95,False
2021-01-24,69,False
2021-01-31,69,False
2021-02-07,73,False
2021-02-14,88,False
2021-02-21,65,False
2021-02-28,64,False
2021-03-07,67,False
2021-03-14,62,False
2021-03-21,63,False
2021-03-28,68,False
2021-04-04,58,False
2021-04-11,59,False
2021-04-18,100,False
2021-04-25,57,False
2021-05-02,65,False
2021-05-09,56,False
2021-05-16,68,False
2021-05-23,60,False
2021-05-30,61,False
2021-06-06,54,False
2021-06-13,53,False
2021-06-20,55,False
2021-06-27,50,False
2021-07-04,44,False
2021-07-11,48,False
2021-07-18,55,False
2021-07-25,59,False
2021-08-01,53,False
2021-08-08,45,False
2021-08-15,49,False
2021-08-22,50,False
2021-08-29,50,False
2021-09-05,50,False
2021-09-12,53,False
2021-09-19,63,False
2021-09-26,52,False
2021-10-03,59,False
2021-10-10,56,False
2021-10-17,53,False
2021-10-24,54,False
2021-10-31,56,False
2021-11-07,51,False
2021-11-14,58,False
2021-11-21,54,False
2021-11-28,52,False
2021-12-05,76,False
2021-12-12,59,False
2021-12-19,60,False
2021-12-26,52,False
