date,/m/06796,isPartial
2020-12-27,69,False
2021-01-03,81,False
2021-01-10,78,False
2021-01-17,96,False
2021-01-24,88,False
2021-01-31,91,False
2021-02-07,92,False
2021-02-14,94,False
2021-02-21,98,False
2021-02-28,86,False
2021-03-07,100,False
2021-03-14,92,False
2021-03-21,94,False
2021-03-28,82,False
2021-04-04,85,False
2021-04-11,95,False
2021-04-18,83,False
2021-04-25,78,False
2021-05-02,92,False
2021-05-09,87,False
2021-05-16,84,False
2021-05-23,77,False
2021-05-30,86,False
2021-06-06,84,False
2021-06-13,80,False
2021-06-20,81,False
2021-06-27,66,False
2021-07-04,76,False
2021-07-11,65,False
2021-07-18,70,False
2021-07-25,68,False
2021-08-01,68,False
2021-08-08,67,False
2021-08-15,77,False
2021-08-22,79,False
2021-08-29,78,False
2021-09-05,93,False
2021-09-12,90,False
2021-09-19,88,False
2021-09-26,93,False
2021-10-03,86,False
2021-10-10,87,False
2021-10-17,88,False
2021-10-24,84,False
2021-10-31,86,False
2021-11-07,85,False
2021-11-14,89,False
2021-11-21,89,False
2021-11-28,72,False
2021-12-05,76,False
2021-12-12,63,False
2021-12-19,55,False
2021-12-26,69,False
