date,/m/0jgxn,isPartial
2020-12-27,55,False
2021-01-03,68,False
2021-01-10,73,False
2021-01-17,72,False
2021-01-24,75,False
2021-01-31,64,False
2021-02-07,69,False
2021-02-14,63,False
2021-02-21,68,False
2021-02-28,71,False
2021-03-07,70,False
2021-03-14,67,False
2021-03-21,68,False
2021-03-28,75,False
2021-04-04,69,False
2021-04-11,68,False
2021-04-18,58,False
2021-04-25,61,False
2021-05-02,66,False
2021-05-09,82,False
2021-05-16,71,False
2021-05-23,77,False
2021-05-30,100,False
2021-06-06,87,False
2021-06-13,84,False
2021-06-20,83,False
2021-06-27,66,False
2021-07-04,76,False
2021-07-11,73,False
2021-07-18,73,False
2021-07-25,70,False
2021-08-01,53,False
2021-08-08,57,False
2021-08-15,59,False
2021-08-22,80,False
2021-08-29,75,False
2021-09-05,74,False
2021-09-12,73,False
2021-09-19,89,False
2021-09-26,76,False
2021-10-03,85,False
2021-10-10,79,False
2021-10-17,84,False
2021-10-24,76,False
2021-10-31,95,False
2021-11-07,90,False
2021-11-14,77,False
2021-11-21,82,False
2021-11-28,77,False
2021-12-05,81,False
2021-12-12,74,False
2021-12-19,64,False
2021-12-26,59,False
