date,/m/0k_9,isPartial
2020-12-27,74,False
2021-01-03,71,False
2021-01-10,81,False
2021-01-17,86,False
2021-01-24,92,False
2021-01-31,86,False
2021-02-07,91,False
2021-02-14,85,False
2021-02-21,84,False
2021-02-28,84,False
2021-03-07,85,False
2021-03-14,84,False
2021-03-21,88,False
2021-03-28,85,False
2021-04-04,88,False
2021-04-11,90,False
2021-04-18,91,False
2021-04-25,93,False
2021-05-02,88,False
2021-05-09,86,False
2021-05-16,86,False
2021-05-23,87,False
2021-05-30,85,False
2021-06-06,86,False
2021-06-13,77,False
2021-06-20,81,False
2021-06-27,73,False
2021-07-04,79,False
2021-07-11,80,False
2021-07-18,84,False
2021-07-25,90,False
2021-08-01,86,False
2021-08-08,87,False
2021-08-15,87,False
2021-08-22,97,False
2021-08-29,89,False
2021-09-05,91,False
2021-09-12,94,False
2021-09-19,85,False
2021-09-26,90,False
2021-10-03,86,False
2021-10-10,95,False
2021-10-17,100,False
2021-10-24,87,False
2021-10-31,85,False
2021-11-07,87,False
2021-11-14,89,False
2021-11-21,86,False
2021-11-28,81,False
2021-12-05,85,False
2021-12-12,92,False
2021-12-19,77,False
2021-12-26,91,False
