date,/m/03f_cb,isPartial
2020-12-27,56,False
2021-01-03,76,False
2021-01-10,80,False
2021-01-17,78,False
2021-01-24,74,False
2021-01-31,67,False
2021-02-07,66,False
2021-02-14,79,False
2021-02-21,61,False
2021-02-28,77,False
2021-03-07,58,False
2021-03-14,70,False
2021-03-21,60,False
2021-03-28,62,False
2021-04-04,54,False
2021-04-11,78,False
2021-04-18,76,False
2021-04-25,61,False
2021-05-02,72,False
2021-05-09,89,False
2021-05-16,72,False
2021-05-23,82,False
2021-05-30,60,False
2021-06-06,56,False
2021-06-13,49,False
2021-06-20,37,False
2021-06-27,75,False
2021-07-04,83,False
2021-07-11,54,False
2021-07-18,80,False
2021-07-25,37,False
2021-08-01,73,False
2021-08-08,76,False
2021-08-15,67,False
2021-08-22,78,False
2021-08-29,60,False
2021-09-05,52,False
2021-09-12,74,False
2021-09-19,88,False
2021-09-26,88,False
2021-10-03,39,False
2021-10-10,62,False
2021-10-17,79,False
2021-10-24,38,False
2021-10-31,100,False
2021-11-07,68,False
2021-11-14,58,False
2021-11-21,41,False
2021-11-28,59,False
2021-12-05,63,False
2021-12-12,58,False
2021-12-19,51,False
2021-12-26,71,False
