date,/m/03f_cb,isPartial
2020-12-27,78,False
2021-01-03,80,False
2021-01-10,83,False
2021-01-17,82,False
2021-01-24,91,False
2021-01-31,89,False
2021-02-07,95,False
2021-02-14,86,False
2021-02-21,92,False
2021-02-28,78,False
2021-03-07,83,False
2021-03-14,83,False
2021-03-21,79,False
2021-03-28,78,False
2021-04-04,90,False
2021-04-11,80,False
2021-04-18,79,False
2021-04-25,89,False
2021-05-02,84,False
2021-05-09,78,False
2021-05-16,79,False
2021-05-23,84,False
2021-05-30,91,False
2021-06-06,77,False
2021-06-13,82,False
2021-06-20,82,False
2021-06-27,74,False
2021-07-04,79,False
2021-07-11,79,False
2021-07-18,75,False
2021-07-25,77,False
2021-08-01,84,False
2021-08-08,78,False
2021-08-15,84,False
2021-08-22,69,False
2021-08-29,87,False
2021-09-05,88,False
2021-09-12,81,False
2021-09-19,77,False
2021-09-26,78,False
2021-10-03,86,False
2021-10-10,73,False
2021-10-17,87,False
2021-10-24,79,False
2021-10-31,92,False
2021-11-07,82,False
2021-11-14,90,False
2021-11-21,87,False
2021-11-28,84,False
2021-12-05,81,False
2021-12-12,99,False
2021-12-19,86,False
2021-12-26,100,False
