date,/m/06796,isPartial
2019-12-29,24,False
2020-01-05,36,False
2020-01-12,42,False
2020-01-19,40,False
2020-01-26,41,False
2020-02-02,45,False
2020-02-09,40,False
2020-02-16,39,False
2020-02-23,43,False
2020-03-01,44,False
2020-03-08,30,False
2020-03-15,25,False
2020-03-22,24,False
2020-03-29,31,False
2020-04-05,21,False
2020-04-12,34,False
2020-04-19,31,False
2020-04-26,32,False
2020-05-03,35,False
2020-05-10,35,False
2020-05-17,32,False
2020-05-24,35,False
2020-05-31,26,False
2020-06-07,33,False
2020-06-14,33,False
2020-06-21,36,False
2020-06-28,33,False
2020-07-05,30,False
2020-07-12,30,False
2020-07-19,30,False
2020-07-26,29,False
2020-08-02,37,False
2020-08-09,40,False
2020-08-16,42,False
2020-08-23,41,False
2020-08-30,39,False
2020-09-06,37,False
2020-09-13,41,False
2020-09-20,50,False
2020-09-27,52,False
2020-10-04,40,False
2020-10-11,42,False
2020-10-18,64,False
2020-10-25,100,False
2020-11-01,47,False
2020-11-08,40,False
2020-11-15,46,False
2020-11-22,35,False
2020-11-29,36,False
2020-12-06,39,False
2020-12-13,42,False
2020-12-20,21,False
2020-12-27,23,False
