date,/m/03f_cb,isPartial
2019-12-29,68,False
2020-01-05,78,False
2020-01-12,95,False
2020-01-19,74,False
2020-01-26,78,False
2020-02-02,75,False
2020-02-09,76,False
2020-02-16,78,False
2020-02-23,78,False
2020-03-01,75,False
2020-03-08,60,False
2020-03-15,54,False
2020-03-22,57,False
2020-03-29,59,False
2020-04-05,65,False
2020-04-12,69,False
2020-04-19,67,False
2020-04-26,62,False
2020-05-03,65,False
2020-05-10,74,False
2020-05-17,76,False
2020-05-24,67,False
2020-05-31,63,False
2020-06-07,73,False
2020-06-14,76,False
2020-06-21,62,False
2020-06-28,69,False
2020-07-05,83,False
2020-07-12,68,False
2020-07-19,74,False
2020-07-26,68,False
2020-08-02,75,False
2020-08-09,62,False
2020-08-16,70,False
2020-08-23,66,False
2020-08-30,66,False
2020-09-06,75,False
2020-09-13,82,False
2020-09-20,83,False
2020-09-27,72,False
2020-10-04,72,False
2020-10-11,76,False
2020-10-18,74,False
2020-10-25,77,False
2020-11-01,100,False
2020-11-08,72,False
2020-11-15,77,False
2020-11-22,76,False
2020-11-29,71,False
2020-12-06,73,False
2020-12-13,66,False
2020-12-20,65,False
2020-12-27,69,False
