date,/m/0jgxn,isPartial
2017-12-31,70,False
2018-01-07,73,False
2018-01-14,76,False
2018-01-21,100,False
2018-01-28,93,False
2018-02-04,91,False
2018-02-11,85,False
2018-02-18,73,False
2018-02-25,73,False
2018-03-04,81,False
2018-03-11,72,False
2018-03-18,75,False
2018-03-25,62,False
2018-04-01,57,False
2018-04-08,73,False
2018-04-15,81,False
2018-04-22,82,False
2018-04-29,59,False
2018-05-06,73,False
2018-05-13,67,False
2018-05-20,61,False
2018-05-27,58,False
2018-06-03,77,False
2018-06-10,56,False
2018-06-17,53,False
2018-06-24,53,False
2018-07-01,53,False
2018-07-08,49,False
2018-07-15,40,False
2018-07-22,54,False
2018-07-29,57,False
2018-08-05,53,False
2018-08-12,93,False
2018-08-19,92,False
2018-08-26,71,False
2018-09-02,96,False
2018-09-09,77,False
2018-09-16,91,False
2018-09-23,85,False
2018-09-30,86,False
2018-10-07,87,False
2018-10-14,78,False
2018-10-21,75,False
2018-10-28,75,False
2018-11-04,98,False
2018-11-11,80,False
2018-11-18,79,False
2018-11-25,82,False
2018-12-02,71,False
2018-12-09,75,False
2018-12-16,62,False
2018-12-23,37,False
2018-12-30,70,False
