date,/m/06796,isPartial
2017-12-31,72,False
2018-01-07,83,False
2018-01-14,78,False
2018-01-21,75,False
2018-01-28,94,False
2018-02-04,70,False
2018-02-11,51,False
2018-02-18,70,False
2018-02-25,70,False
2018-03-04,82,False
2018-03-11,100,False
2018-03-18,74,False
2018-03-25,34,False
2018-04-01,56,False
2018-04-08,51,False
2018-04-15,70,False
2018-04-22,54,False
2018-04-29,67,False
2018-05-06,59,False
2018-05-13,73,False
2018-05-20,42,False
2018-05-27,87,False
2018-06-03,55,False
2018-06-10,68,False
2018-06-17,52,False
2018-06-24,52,False
2018-07-01,52,False
2018-07-08,64,False
2018-07-15,62,False
2018-07-22,33,False
2018-07-29,68,False
2018-08-05,43,False
2018-08-12,42,False
2018-08-19,52,False
2018-08-26,56,False
2018-09-02,91,False
2018-09-09,67,False
2018-09-16,85,False
2018-09-23,80,False
2018-09-30,80,False
2018-10-07,90,False
2018-10-14,74,False
2018-10-21,77,False
2018-10-28,55,False
2018-11-04,82,False
2018-11-11,64,False
2018-11-18,84,False
2018-11-25,89,False
2018-12-02,78,False
2018-12-09,53,False
2018-12-16,72,False
2018-12-23,62,False
2018-12-30,46,False
