date,/m/06796,isPartial
2017-12-31,57,False
2018-01-07,68,False
2018-01-14,67,False
2018-01-21,87,False
2018-01-28,67,False
2018-02-04,64,False
2018-02-11,71,False
2018-02-18,71,False
2018-02-25,60,False
2018-03-04,73,False
2018-03-11,59,False
2018-03-18,66,False
2018-03-25,62,False
2018-04-01,58,False
2018-04-08,73,False
2018-04-15,68,False
2018-04-22,66,False
2018-04-29,62,False
2018-05-06,65,False
2018-05-13,75,False
2018-05-20,64,False
2018-05-27,58,False
2018-06-03,78,False
2018-06-10,64,False
2018-06-17,67,False
2018-06-24,59,False
2018-07-01,55,False
2018-07-08,68,False
2018-07-15,56,False
2018-07-22,42,False
2018-07-29,50,False
2018-08-05,43,False
2018-08-12,50,False
2018-08-19,52,False
2018-08-26,58,False
2018-09-02,100,False
2018-09-09,89,False
2018-09-16,85,False
2018-09-23,81,False
2018-09-30,99,False
2018-10-07,95,False
2018-10-14,98,False
2018-10-21,78,False
2018-10-28,84,False
2018-11-04,91,False
2018-11-11,92,False
2018-11-18,95,False
2018-11-25,96,False
2018-12-02,87,False
2018-12-09,89,False
2018-12-16,85,False
2018-12-23,57,False
2018-12-30,84,False
