date,/m/0jgxn,isPartial
2017-12-31,60,False
2018-01-07,55,False
2018-01-14,43,False
2018-01-21,75,False
2018-01-28,75,False
2018-02-04,71,False
2018-02-11,57,False
2018-02-18,55,False
2018-02-25,72,False
2018-03-04,63,False
2018-03-11,58,False
2018-03-18,70,False
2018-03-25,47,False
2018-04-01,52,False
2018-04-08,71,False
2018-04-15,100,False
2018-04-22,57,False
2018-04-29,78,False
2018-05-06,66,False
2018-05-13,64,False
2018-05-20,44,False
2018-05-27,66,False
2018-06-03,84,False
2018-06-10,69,False
2018-06-17,60,False
2018-06-24,64,False
2018-07-01,63,False
2018-07-08,50,False
2018-07-15,50,False
2018-07-22,56,False
2018-07-29,51,False
2018-08-05,42,False
2018-08-12,49,False
2018-08-19,47,False
2018-08-26,58,False
2018-09-02,59,False
2018-09-09,59,False
2018-09-16,63,False
2018-09-23,83,False
2018-09-30,78,False
2018-10-07,86,False
2018-10-14,74,False
2018-10-21,68,False
2018-10-28,76,False
2018-11-04,72,False
2018-11-11,68,False
2018-11-18,83,False
2018-11-25,76,False
2018-12-02,78,False
2018-12-09,75,False
2018-12-16,72,False
2018-12-23,50,False
2018-12-30,63,False
