date,/m/0k_9,isPartial
2017-12-31,70,False
2018-01-07,81,False
2018-01-14,74,False
2018-01-21,94,False
2018-01-28,83,False
2018-02-04,83,False
2018-02-11,75,False
2018-02-18,80,False
2018-02-25,78,False
2018-03-04,85,False
2018-03-11,100,False
2018-03-18,77,False
2018-03-25,85,False
2018-04-01,70,False
2018-04-08,66,False
2018-04-15,68,False
2018-04-22,71,False
2018-04-29,68,False
2018-05-06,85,False
2018-05-13,71,False
2018-05-20,80,False
2018-05-27,78,False
2018-06-03,66,False
2018-06-10,80,False
2018-06-17,74,False
2018-06-24,69,False
2018-07-01,67,False
2018-07-08,56,False
2018-07-15,71,False
2018-07-22,65,False
2018-07-29,62,False
2018-08-05,68,False
2018-08-12,76,False
2018-08-19,66,False
2018-08-26,64,False
2018-09-02,84,False
2018-09-09,94,False
2018-09-16,67,False
2018-09-23,59,False
2018-09-30,86,False
2018-10-07,93,False
2018-10-14,82,False
2018-10-21,71,False
2018-10-28,86,False
2018-11-04,93,False
2018-11-11,96,False
2018-11-18,98,False
2018-11-25,89,False
2018-12-02,79,False
2018-12-09,92,False
2018-12-16,90,False
2018-12-23,81,False
2018-12-30,80,False
