date,/m/0jgxn,isPartial
2017-12-31,0,False
2018-01-07,49,False
2018-01-14,75,False
2018-01-21,65,False
2018-01-28,66,False
2018-02-04,59,False
2018-02-11,83,False
2018-02-18,69,False
2018-02-25,60,False
2018-03-04,82,False
2018-03-11,55,False
2018-03-18,67,False
2018-03-25,89,False
2018-04-01,0,False
2018-04-08,58,False
2018-04-15,53,False
2018-04-22,57,False
2018-04-29,0,False
2018-05-06,90,False
2018-05-13,83,False
2018-05-20,53,False
2018-05-27,0,False
2018-06-03,51,False
2018-06-10,56,False
2018-06-17,47,False
2018-06-24,43,False
2018-07-01,0,False
2018-07-08,67,False
2018-07-15,56,False
2018-07-22,45,False
2018-07-29,40,False
2018-08-05,0,False
2018-08-12,0,False
2018-08-19,50,False
2018-08-26,73,False
2018-09-02,77,False
2018-09-09,100,False
2018-09-16,80,False
2018-09-23,65,False
2018-09-30,59,False
2018-10-07,74,False
2018-10-14,56,False
2018-10-21,55,False
2018-10-28,52,False
2018-11-04,57,False
2018-11-11,55,False
2018-11-18,70,False
2018-11-25,69,False
2018-12-02,52,False
2018-12-09,60,False
2018-12-16,75,False
2018-12-23,45,False
2018-12-30,74,False
