date,/m/0k_9,isPartial
2023-01-01,78,False
2023-01-08,75,False
2023-01-15,82,False
2023-01-22,71,False
2023-01-29,92,False
2023-02-05,83,False
2023-02-12,88,False
2023-02-19,75,False
2023-02-26,77,False
2023-03-05,92,False
2023-03-12,82,False
2023-03-19,76,False
2023-03-26,96,False
2023-04-02,83,False
2023-04-09,100,False
2023-04-16,91,False
2023-04-23,83,False
2023-04-30,65,False
2023-05-07,64,False
2023-05-14,61,False
2023-05-21,78,False
2023-05-28,83,False
2023-06-04,63,False
2023-06-11,64,False
2023-06-18,70,False
2023-06-25,74,False
2023-07-02,76,False
2023-07-09,62,False
2023-07-16,58,False
2023-07-23,83,False
2023-07-30,64,False
2023-08-06,68,False
2023-08-13,59,False
2023-08-20,69,False
2023-08-27,84,False
2023-09-03,72,False
2023-09-10,82,False
2023-09-17,86,False
2023-09-24,69,False
2023-10-01,62,False
2023-10-08,80,False
2023-10-15,62,False
2023-10-22,69,False
2023-10-29,64,False
2023-11-05,70,False
2023-11-12,66,False
2023-11-19,70,False
2023-11-26,69,False
2023-12-03,71,False
2023-12-10,81,False
2023-12-17,55,False
2023-12-24,73,False
2023-12-31,65,False
