date,/m/0jgxn,isPartial
2023-01-01,85,False
2023-01-08,92,False
2023-01-15,91,False
2023-01-22,97,False
2023-01-29,93,False
2023-02-05,87,False
2023-02-12,78,False
2023-02-19,71,False
2023-02-26,84,False
2023-03-05,79,False
2023-03-12,68,False
2023-03-19,66,False
2023-03-26,61,False
2023-04-02,59,False
2023-04-09,50,False
2023-04-16,71,False
2023-04-23,67,False
2023-04-30,60,False
2023-05-07,64,False
2023-05-14,62,False
2023-05-21,79,False
2023-05-28,72,False
2023-06-04,58,False
2023-06-11,56,False
2023-06-18,58,False
2023-06-25,58,False
2023-07-02,63,False
2023-07-09,66,False
2023-07-16,65,False
2023-07-23,62,False
2023-07-30,53,False
2023-08-06,60,False
2023-08-13,49,False
2023-08-20,60,False
2023-08-27,59,False
2023-09-03,63,False
2023-09-10,66,False
2023-09-17,76,False
2023-09-24,68,False
2023-10-01,61,False
2023-10-08,67,False
2023-10-15,65,False
2023-10-22,67,False
2023-10-29,72,False
2023-11-05,64,False
2023-11-12,78,False
2023-11-19,91,False
2023-11-26,53,False
2023-12-03,63,False
2023-12-10,71,False
2023-12-17,82,False
2023-12-24,83,False
2023-12-31,100,False
