date,/m/06796,isPartial
2023-01-01,79,False
2023-01-08,94,False
2023-01-15,100,False
2023-01-22,98,False
2023-01-29,84,False
2023-02-05,83,False
2023-02-12,75,False
2023-02-19,87,False
2023-02-26,88,False
2023-03-05,75,False
2023-03-12,60,False
2023-03-19,70,False
2023-03-26,57,False
2023-04-02,49,False
2023-04-09,52,False
2023-04-16,58,False
2023-04-23,49,False
2023-04-30,46,False
2023-05-07,45,False
2023-05-14,47,False
2023-05-21,43,False
2023-05-28,37,False
2023-06-04,34,False
2023-06-11,39,False
2023-06-18,48,False
2023-06-25,51,False
2023-07-02,44,False
2023-07-09,46,False
2023-07-16,42,False
2023-07-23,43,False
2023-07-30,44,False
2023-08-06,28,False
2023-08-13,32,False
2023-08-20,37,False
2023-08-27,45,False
2023-09-03,54,False
2023-09-10,51,False
2023-09-17,54,False
2023-09-24,43,False
2023-10-01,43,False
2023-10-08,47,False
2023-10-15,49,False
2023-10-22,53,False
2023-10-29,43,False
2023-11-05,45,False
2023-11-12,58,False
2023-11-19,43,False
2023-11-26,43,False
2023-12-03,43,False
2023-12-10,49,False
2023-12-17,29,False
2023-12-24,26,False
2023-12-31,45,False
