date,/m/03f_cb,isPartial
2023-01-01,68,False
2023-01-08,100,False
2023-01-15,77,False
2023-01-22,69,False
2023-01-29,65,False
2023-02-05,58,False
2023-02-12,61,False
2023-02-19,61,False
2023-02-26,68,False
2023-03-05,61,False
2023-03-12,65,False
2023-03-19,63,False
2023-03-26,57,False
2023-04-02,51,False
2023-04-09,62,False
2023-04-16,11,False
2023-04-23,18,False
2023-04-30,13,False
2023-05-07,14,False
2023-05-14,14,False
2023-05-21,9,False
2023-05-28,16,False
2023-06-04,16,False
2023-06-11,14,False
2023-06-18,11,False
2023-06-25,10,False
2023-07-02,12,False
2023-07-09,10,False
2023-07-16,8,False
2023-07-23,12,False
2023-07-30,12,False
2023-08-06,12,False
2023-08-13,9,False
2023-08-20,10,False
2023-08-27,10,False
2023-09-03,14,False
2023-09-10,12,False
2023-09-17,10,False
2023-09-24,16,False
2023-10-01,13,False
2023-10-08,12,False
2023-10-15,15,False
2023-10-22,13,False
2023-10-29,14,False
2023-11-05,13,False
2023-11-12,13,False
2023-11-19,15,False
2023-11-26,14,False
2023-12-03,12,False
2023-12-10,10,False
2023-12-17,9,False
2023-12-24,12,False
2023-12-31,14,False
