date,/m/06796,isPartial
2023-01-01,81,False
2023-01-08,82,False
2023-01-15,87,False
2023-01-22,79,False
2023-01-29,83,False
2023-02-05,65,False
2023-02-12,86,False
2023-02-19,87,False
2023-02-26,73,False
2023-03-05,100,False
2023-03-12,83,False
2023-03-19,84,False
2023-03-26,92,False
2023-04-02,99,False
2023-04-09,75,False
2023-04-16,84,False
2023-04-23,87,False
2023-04-30,72,False
2023-05-07,81,False
2023-05-14,74,False
2023-05-21,96,False
2023-05-28,86,False
2023-06-04,94,False
2023-06-11,84,False
2023-06-18,81,False
2023-06-25,81,False
2023-07-02,78,False
2023-07-09,77,False
2023-07-16,60,False
2023-07-23,69,False
2023-07-30,65,False
2023-08-06,67,False
2023-08-13,81,False
2023-08-20,74,False
2023-08-27,79,False
2023-09-03,93,False
2023-09-10,87,False
2023-09-17,76,False
2023-09-24,83,False
2023-10-01,85,False
2023-10-08,87,False
2023-10-15,69,False
2023-10-22,72,False
2023-10-29,69,False
2023-11-05,74,False
2023-11-12,81,False
2023-11-19,53,False
2023-11-26,53,False
2023-12-03,58,False
2023-12-10,82,False
2023-12-17,55,False
2023-12-24,38,False
2023-12-31,67,False
