date,/m/0jgxn,isPartial
2023-01-01,72,False
2023-01-08,91,False
2023-01-15,83,False
2023-01-22,82,False
2023-01-29,90,False
2023-02-05,90,False
2023-02-12,100,False
2023-02-19,95,False
2023-02-26,96,False
2023-03-05,88,False
2023-03-12,55,False
2023-03-19,78,False
2023-03-26,73,False
2023-04-02,52,False
2023-04-09,62,False
2023-04-16,75,False
2023-04-23,60,False
2023-04-30,62,False
2023-05-07,59,False
2023-05-14,52,False
2023-05-21,38,False
2023-05-28,36,False
2023-06-04,48,False
2023-06-11,50,False
2023-06-18,50,False
2023-06-25,61,False
2023-07-02,43,False
2023-07-09,47,False
2023-07-16,46,False
2023-07-23,42,False
2023-07-30,49,False
2023-08-06,68,False
2023-08-13,59,False
2023-08-20,50,False
2023-08-27,41,False
2023-09-03,68,False
2023-09-10,52,False
2023-09-17,44,False
2023-09-24,47,False
2023-10-01,45,False
2023-10-08,56,False
2023-10-15,66,False
2023-10-22,50,False
2023-10-29,54,False
2023-11-05,65,False
2023-11-12,50,False
2023-11-19,55,False
2023-11-26,57,False
2023-12-03,46,False
2023-12-10,58,False
2023-12-17,60,False
2023-12-24,56,False
2023-12-31,75,False
