date,/m/06796,isPartial
2023-01-01,62,False
2023-01-08,87,False
2023-01-15,100,False
2023-01-22,77,False
2023-01-29,86,False
2023-02-05,98,False
2023-02-12,67,False
2023-02-19,71,False
2023-02-26,88,False
2023-03-05,86,False
2023-03-12,79,False
2023-03-19,87,False
2023-03-26,82,False
2023-04-02,84,False
2023-04-09,74,False
2023-04-16,69,False
2023-04-23,62,False
2023-04-30,70,False
2023-05-07,65,False
2023-05-14,52,False
2023-05-21,73,False
2023-05-28,82,False
2023-06-04,63,False
2023-06-11,64,False
2023-06-18,52,False
2023-06-25,61,False
2023-07-02,51,False
2023-07-09,48,False
2023-07-16,46,False
2023-07-23,43,False
2023-07-30,72,False
2023-08-06,64,False
2023-08-13,70,False
2023-08-20,66,False
2023-08-27,82,False
2023-09-03,76,False
2023-09-10,72,False
2023-09-17,87,False
2023-09-24,82,False
2023-10-01,73,False
2023-10-08,79,False
2023-10-15,67,False
2023-10-22,79,False
2023-10-29,79,False
2023-11-05,73,False
2023-11-12,50,False
2023-11-19,48,False
2023-11-26,54,False
2023-12-03,48,False
2023-12-10,47,False
2023-12-17,42,False
2023-12-24,32,False
2023-12-31,47,False
