date,/m/0jgxn,isPartial
2023-01-01,95,False
2023-01-08,90,False
2023-01-15,95,False
2023-01-22,100,False
2023-01-29,96,False
2023-02-05,91,False
2023-02-12,82,False
2023-02-19,87,False
2023-02-26,86,False
2023-03-05,91,False
2023-03-12,99,False
2023-03-19,89,False
2023-03-26,97,False
2023-04-02,88,False
2023-04-09,69,False
2023-04-16,78,False
2023-04-23,75,False
2023-04-30,71,False
2023-05-07,67,False
2023-05-14,73,False
2023-05-21,77,False
2023-05-28,68,False
2023-06-04,76,False
2023-06-11,80,False
2023-06-18,76,False
2023-06-25,64,False
2023-07-02,67,False
2023-07-09,65,False
2023-07-16,76,False
2023-07-23,64,False
2023-07-30,57,False
2023-08-06,59,False
2023-08-13,56,False
2023-08-20,69,False
2023-08-27,73,False
2023-09-03,81,False
2023-09-10,89,False
2023-09-17,89,False
2023-09-24,89,False
2023-10-01,88,False
2023-10-08,86,False
2023-10-15,85,False
2023-10-22,67,False
2023-10-29,59,False
2023-11-05,78,False
2023-11-12,89,False
2023-11-19,88,False
2023-11-26,83,False
2023-12-03,77,False
2023-12-10,81,False
2023-12-17,77,False
2023-12-24,68,False
2023-12-31,74,False
