date,/m/06796,isPartial
2023-01-01,71,False
2023-01-08,90,False
2023-01-15,93,False
2023-01-22,88,False
2023-01-29,88,False
2023-02-05,84,False
2023-02-12,81,False
2023-02-19,87,False
2023-02-26,85,False
2023-03-05,85,False
2023-03-12,87,False
2023-03-19,89,False
2023-03-26,73,False
2023-04-02,76,False
2023-04-09,67,False
2023-04-16,83,False
2023-04-23,75,False
2023-04-30,74,False
2023-05-07,82,False
2023-05-14,75,False
2023-05-21,79,False
2023-05-28,73,False
2023-06-04,69,False
2023-06-11,100,False
2023-06-18,79,False
2023-06-25,82,False
2023-07-02,83,False
2023-07-09,85,False
2023-07-16,77,False
2023-07-23,83,False
2023-07-30,85,False
2023-08-06,76,False
2023-08-13,80,False
2023-08-20,79,False
2023-08-27,92,False
2023-09-03,87,False
2023-09-10,81,False
2023-09-17,80,False
2023-09-24,90,False
2023-10-01,73,False
2023-10-08,88,False
2023-10-15,85,False
2023-10-22,86,False
2023-10-29,78,False
2023-11-05,85,False
2023-11-12,76,False
2023-11-19,72,False
2023-11-26,69,False
2023-12-03,67,False
2023-12-10,73,False
2023-12-17,63,False
2023-12-24,41,False
2023-12-31,62,False
