date,/m/03f_cb,isPartial
2023-01-01,42,False
2023-01-08,42,False
2023-01-15,39,False
2023-01-22,36,False
2023-01-29,46,False
2023-02-05,38,False
2023-02-12,33,False
2023-02-19,36,False
2023-02-26,40,False
2023-03-05,79,False
2023-03-12,100,False
2023-03-19,100,False
2023-03-26,92,False
2023-04-02,83,False
2023-04-09,88,False
2023-04-16,84,False
2023-04-23,77,False
2023-04-30,84,False
2023-05-07,83,False
2023-05-14,77,False
2023-05-21,86,False
2023-05-28,81,False
2023-06-04,83,False
2023-06-11,79,False
2023-06-18,79,False
2023-06-25,83,False
2023-07-02,82,False
2023-07-09,85,False
2023-07-16,76,False
2023-07-23,77,False
2023-07-30,81,False
2023-08-06,83,False
2023-08-13,84,False
2023-08-20,79,False
2023-08-27,75,False
2023-09-03,77,False
2023-09-10,76,False
2023-09-17,75,False
2023-09-24,73,False
2023-10-01,74,False
2023-10-08,79,False
2023-10-15,75,False
2023-10-22,77,False
2023-10-29,72,False
2023-11-05,77,False
2023-11-12,76,False
2023-11-19,78,False
2023-11-26,71,False
2023-12-03,85,False
2023-12-10,78,False
2023-12-17,75,False
2023-12-24,81,False
2023-12-31,79,False
