date,/m/06796,isPartial
2023-01-01,72,False
2023-01-08,94,False
2023-01-15,83,False
2023-01-22,79,False
2023-01-29,91,False
2023-02-05,75,False
2023-02-12,82,False
2023-02-19,76,False
2023-02-26,79,False
2023-03-05,86,False
2023-03-12,95,False
2023-03-19,85,False
2023-03-26,83,False
2023-04-02,77,False
2023-04-09,84,False
2023-04-16,82,False
2023-04-23,73,False
2023-04-30,74,False
2023-05-07,85,False
2023-05-14,77,False
2023-05-21,77,False
2023-05-28,77,False
2023-06-04,81,False
2023-06-11,78,False
2023-06-18,79,False
2023-06-25,82,False
2023-07-02,77,False
2023-07-09,77,False
2023-07-16,69,False
2023-07-23,67,False
2023-07-30,65,False
2023-08-06,61,False
2023-08-13,55,False
2023-08-20,75,False
2023-08-27,76,False
2023-09-03,82,False
2023-09-10,91,False
2023-09-17,85,False
2023-09-24,91,False
2023-10-01,96,False
2023-10-08,100,False
2023-10-15,93,False
2023-10-22,91,False
2023-10-29,83,False
2023-11-05,84,False
2023-11-12,89,False
2023-11-19,89,False
2023-11-26,80,False
2023-12-03,83,False
2023-12-10,83,False
2023-12-17,70,False
2023-12-24,67,False
2023-12-31,75,False
