date,/m/03f_cb,isPartial
2023-01-01,44,False
2023-01-08,48,False
2023-01-15,48,False
2023-01-22,50,False
2023-01-29,41,False
2023-02-05,38,False
2023-02-12,40,False
2023-02-19,39,False
2023-02-26,55,False
2023-03-05,44,False
2023-03-12,45,False
2023-03-19,46,False
2023-03-26,40,False
2023-04-02,36,False
2023-04-09,37,False
2023-04-16,36,False
2023-04-23,35,False
2023-04-30,42,False
2023-05-07,44,False
2023-05-14,39,False
2023-05-21,38,False
2023-05-28,47,False
2023-06-04,100,False
2023-06-11,35,False
2023-06-18,40,False
2023-06-25,37,False
2023-07-02,34,False
2023-07-09,37,False
2023-07-16,40,False
2023-07-23,36,False
2023-07-30,37,False
2023-08-06,35,False
2023-08-13,35,False
2023-08-20,35,False
2023-08-27,35,False
2023-09-03,37,False
2023-09-10,39,False
2023-09-17,35,False
2023-09-24,38,False
2023-10-01,33,False
2023-10-08,39,False
2023-10-15,80,False
2023-10-22,51,False
2023-10-29,69,False
2023-11-05,41,False
2023-11-12,41,False
2023-11-19,42,False
2023-11-26,37,False
2023-12-03,35,False
2023-12-10,37,False
2023-12-17,33,False
2023-12-24,35,False
2023-12-31,41,False
