date,/m/03f_cb,isPartial
2023-01-01,64,False
2023-01-08,68,False
2023-01-15,83,False
2023-01-22,62,False
2023-01-29,93,False
2023-02-05,67,False
2023-02-12,75,False
2023-02-19,50,False
2023-02-26,62,False
2023-03-05,63,False
2023-03-12,80,False
2023-03-19,100,False
2023-03-26,83,False
2023-04-02,69,False
2023-04-09,89,False
2023-04-16,68,False
2023-04-23,67,False
2023-04-30,54,False
2023-05-07,51,False
2023-05-14,75,False
2023-05-21,62,False
2023-05-28,57,False
2023-06-04,65,False
2023-06-11,62,False
2023-06-18,60,False
2023-06-25,92,False
2023-07-02,62,False
2023-07-09,45,False
2023-07-16,64,False
2023-07-23,43,False
2023-07-30,67,False
2023-08-06,45,False
2023-08-13,53,False
2023-08-20,60,False
2023-08-27,82,False
2023-09-03,64,False
2023-09-10,48,False
2023-09-17,57,False
2023-09-24,87,False
2023-10-01,65,False
2023-10-08,65,False
2023-10-15,55,False
2023-10-22,74,False
2023-10-29,92,False
2023-11-05,56,False
2023-11-12,81,False
2023-11-19,86,False
2023-11-26,65,False
2023-12-03,71,False
2023-12-10,78,False
2023-12-17,63,False
2023-12-24,50,False
2023-12-31,57,False
