date,/m/06796,isPartial
2010-12-26,73,False
2011-01-02,76,False
2011-01-09,86,False
2011-01-16,88,False
2011-01-23,72,False
2011-01-30,85,False
2011-02-06,93,False
2011-02-13,73,False
2011-02-20,66,False
2011-02-27,66,False
2011-03-06,79,False
2011-03-13,82,False
2011-03-20,69,False
2011-03-27,81,False
2011-04-03,79,False
2011-04-10,77,False
2011-04-17,56,False
2011-04-24,57,False
2011-05-01,52,False
2011-05-08,75,False
2011-05-15,100,False
2011-05-22,80,False
2011-05-29,69,False
2011-06-05,95,False
2011-06-12,67,False
2011-06-19,77,False
2011-06-26,79,False
2011-07-03,50,False
2011-07-10,63,False
2011-07-17,85,False
2011-07-24,67,False
2011-07-31,65,False
2011-08-07,76,False
2011-08-14,98,False
2011-08-21,56,False
2011-08-28,74,False
2011-09-04,84,False
2011-09-11,68,False
2011-09-18,79,False
2011-09-25,79,False
2011-10-02,72,False
2011-10-09,68,False
2011-10-16,66,False
2011-10-23,64,False
2011-10-30,67,False
2011-11-06,72,False
2011-11-13,81,False
2011-11-20,76,False
2011-11-27,60,False
2011-12-04,73,False
2011-12-11,66,False
2011-12-18,62,False
2011-12-25,43,False
