date,/m/0k_9,isPartial
2010-12-26,74,False
2011-01-02,70,False
2011-01-09,75,False
2011-01-16,88,False
2011-01-23,69,False
2011-01-30,77,False
2011-02-06,77,False
2011-02-13,84,False
2011-02-20,71,False
2011-02-27,82,False
2011-03-06,73,False
2011-03-13,71,False
2011-03-20,79,False
2011-03-27,84,False
2011-04-03,73,False
2011-04-10,80,False
2011-04-17,79,False
2011-04-24,93,False
2011-05-01,79,False
2011-05-08,90,False
2011-05-15,70,False
2011-05-22,82,False
2011-05-29,60,False
2011-06-05,85,False
2011-06-12,89,False
2011-06-19,72,False
2011-06-26,73,False
2011-07-03,69,False
2011-07-10,76,False
2011-07-17,80,False
2011-07-24,58,False
2011-07-31,93,False
2011-08-07,73,False
2011-08-14,75,False
2011-08-21,73,False
2011-08-28,76,False
2011-09-04,82,False
2011-09-11,100,False
2011-09-18,87,False
2011-09-25,98,False
2011-10-02,90,False
2011-10-09,88,False
2011-10-16,91,False
2011-10-23,97,False
2011-10-30,60,False
2011-11-06,82,False
2011-11-13,93,False
2011-11-20,86,False
2011-11-27,88,False
2011-12-04,87,False
2011-12-11,81,False
2011-12-18,55,False
2011-12-25,70,False
