date,/m/03f_cb,isPartial
2010-12-26,76,False
2011-01-02,81,False
2011-01-09,77,False
2011-01-16,80,False
2011-01-23,74,False
2011-01-30,75,False
2011-02-06,71,False
2011-02-13,79,False
2011-02-20,76,False
2011-02-27,78,False
2011-03-06,76,False
2011-03-13,72,False
2011-03-20,72,False
2011-03-27,83,False
2011-04-03,79,False
2011-04-10,75,False
2011-04-17,69,False
2011-04-24,77,False
2011-05-01,75,False
2011-05-08,79,False
2011-05-15,81,False
2011-05-22,74,False
2011-05-29,78,False
2011-06-05,69,False
2011-06-12,79,False
2011-06-19,72,False
2011-06-26,72,False
2011-07-03,74,False
2011-07-10,75,False
2011-07-17,76,False
2011-07-24,79,False
2011-07-31,81,False
2011-08-07,73,False
2011-08-14,78,False
2011-08-21,71,False
2011-08-28,71,False
2011-09-04,76,False
2011-09-11,73,False
2011-09-18,76,False
2011-09-25,77,False
2011-10-02,83,False
2011-10-09,75,False
2011-10-16,82,False
2011-10-23,79,False
2011-10-30,78,False
2011-11-06,85,False
2011-11-13,77,False
2011-11-20,100,False
2011-11-27,94,False
2011-12-04,84,False
2011-12-11,78,False
2011-12-18,68,False
2011-12-25,77,False
