date,/m/0k_9,isPartial
2010-12-26,0,False
2011-01-02,70,False
2011-01-09,66,False
2011-01-16,67,False
2011-01-23,45,False
2011-01-30,46,False
2011-02-06,0,False
2011-02-13,48,False
2011-02-20,65,False
2011-02-27,64,False
2011-03-06,55,False
2011-03-13,0,False
2011-03-20,69,False
2011-03-27,71,False
2011-04-03,50,False
2011-04-10,43,False
2011-04-17,0,False
2011-04-24,61,False
2011-05-01,44,False
2011-05-08,72,False
2011-05-15,53,False
2011-05-22,69,False
2011-05-29,57,False
2011-06-05,66,False
2011-06-12,0,False
2011-06-19,77,False
2011-06-26,52,False
2011-07-03,54,False
2011-07-10,50,False
2011-07-17,55,False
2011-07-24,49,False
2011-07-31,0,False
2011-08-07,59,False
2011-08-14,67,False
2011-08-21,58,False
2011-08-28,69,False
2011-09-04,63,False
2011-09-11,60,False
2011-09-18,0,False
2011-09-25,67,False
2011-10-02,100,False
2011-10-09,0,False
2011-10-16,52,False
2011-10-23,48,False
2011-10-30,49,False
2011-11-06,63,False
2011-11-13,69,False
2011-11-20,0,False
2011-11-27,39,False
2011-12-04,79,False
2011-12-11,67,False
2011-12-18,43,False
2011-12-25,43,False
