date,/m/03f_cb,isPartial
2023-01-01,71,False
2023-01-08,83,False
2023-01-15,78,False
2023-01-22,82,False
2023-01-29,68,False
2023-02-05,68,False
2023-02-12,69,False
2023-02-19,71,False
2023-02-26,69,False
2023-03-05,95,False
2023-03-12,100,False
2023-03-19,93,False
2023-03-26,97,False
2023-04-02,87,False
2023-04-09,90,False
2023-04-16,84,False
2023-04-23,74,False
2023-04-30,84,False
2023-05-07,83,False
2023-05-14,88,False
2023-05-21,94,False
2023-05-28,89,False
2023-06-04,83,False
2023-06-11,83,False
2023-06-18,76,False
2023-06-25,87,False
2023-07-02,82,False
2023-07-09,74,False
2023-07-16,68,False
2023-07-23,69,False
2023-07-30,74,False
2023-08-06,76,False
2023-08-13,68,False
2023-08-20,71,False
2023-08-27,71,False
2023-09-03,65,False
2023-09-10,74,False
2023-09-17,89,False
2023-09-24,79,False
2023-10-01,77,False
2023-10-08,86,False
2023-10-15,83,False
2023-10-22,83,False
2023-10-29,81,False
2023-11-05,88,False
2023-11-12,81,False
2023-11-19,74,False
2023-11-26,75,False
2023-12-03,86,False
2023-12-10,77,False
2023-12-17,76,False
2023-12-24,64,False
2023-12-31,75,False
