date,/m/0k_9,isPartial
2023-01-01,71,False
2023-01-08,75,False
2023-01-15,62,False
2023-01-22,62,False
2023-01-29,69,False
2023-02-05,61,False
2023-02-12,61,False
2023-02-19,72,False
2023-02-26,67,False
2023-03-05,69,False
2023-03-12,69,False
2023-03-19,76,False
2023-03-26,70,False
2023-04-02,68,False
2023-04-09,64,False
2023-04-16,66,False
2023-04-23,65,False
2023-04-30,72,False
2023-05-07,73,False
2023-05-14,66,False
2023-05-21,79,False
2023-05-28,69,False
2023-06-04,75,False
2023-06-11,68,False
2023-06-18,68,False
2023-06-25,77,False
2023-07-02,66,False
2023-07-09,62,False
2023-07-16,61,False
2023-07-23,64,False
2023-07-30,71,False
2023-08-06,66,False
2023-08-13,68,False
2023-08-20,64,False
2023-08-27,72,False
2023-09-03,70,False
2023-09-10,70,False
2023-09-17,65,False
2023-09-24,64,False
2023-10-01,67,False
2023-10-08,69,False
2023-10-15,69,False
2023-10-22,67,False
2023-10-29,62,False
2023-11-05,62,False
2023-11-12,66,False
2023-11-19,65,False
2023-11-26,59,False
2023-12-03,60,False
2023-12-10,63,False
2023-12-17,100,False
2023-12-24,65,False
2023-12-31,73,False
