date,/m/03f_cb,isPartial
2023-01-01,59,False
2023-01-08,63,False
2023-01-15,59,False
2023-01-22,62,False
2023-01-29,44,False
2023-02-05,45,False
2023-02-12,64,False
2023-02-19,45,False
2023-02-26,44,False
2023-03-05,46,False
2023-03-12,51,False
2023-03-19,61,False
2023-03-26,69,False
2023-04-02,63,False
2023-04-09,73,False
2023-04-16,61,False
2023-04-23,61,False
2023-04-30,53,False
2023-05-07,59,False
2023-05-14,100,False
2023-05-21,51,False
2023-05-28,69,False
2023-06-04,72,False
2023-06-11,53,False
2023-06-18,63,False
2023-06-25,50,False
2023-07-02,48,False
2023-07-09,59,False
2023-07-16,78,False
2023-07-23,0,False
2023-07-30,48,False
2023-08-06,48,False
2023-08-13,81,False
2023-08-20,32,False
2023-08-27,70,False
2023-09-03,58,False
2023-09-10,48,False
2023-09-17,47,False
2023-09-24,49,False
2023-10-01,67,False
2023-10-08,54,False
2023-10-15,46,False
2023-10-22,43,False
2023-10-29,66,False
2023-11-05,72,False
2023-11-12,78,False
2023-11-19,59,False
2023-11-26,53,False
2023-12-03,67,False
2023-12-10,74,False
2023-12-17,72,False
2023-12-24,72,False
2023-12-31,71,False
