date,/m/0k_9,isPartial
2023-01-01,90,False
2023-01-08,95,False
2023-01-15,86,False
2023-01-22,85,False
2023-01-29,85,False
2023-02-05,83,False
2023-02-12,86,False
2023-02-19,85,False
2023-02-26,85,False
2023-03-05,88,False
2023-03-12,100,False
2023-03-19,91,False
2023-03-26,93,False
2023-04-02,75,False
2023-04-09,95,False
2023-04-16,89,False
2023-04-23,93,False
2023-04-30,92,False
2023-05-07,87,False
2023-05-14,95,False
2023-05-21,87,False
2023-05-28,92,False
2023-06-04,90,False
2023-06-11,94,False
2023-06-18,90,False
2023-06-25,81,False
2023-07-02,88,False
2023-07-09,90,False
2023-07-16,83,False
2023-07-23,83,False
2023-07-30,79,False
2023-08-06,75,False
2023-08-13,79,False
2023-08-20,84,False
2023-08-27,86,False
2023-09-03,94,False
2023-09-10,91,False
2023-09-17,90,False
2023-09-24,93,False
2023-10-01,92,False
2023-10-08,97,False
2023-10-15,82,False
2023-10-22,86,False
2023-10-29,83,False
2023-11-05,90,False
2023-11-12,95,False
2023-11-19,94,False
2023-11-26,82,False
2023-12-03,84,False
2023-12-10,76,False
2023-12-17,78,False
2023-12-24,72,False
2023-12-31,89,False
