date,/m/0k_9,isPartial
2023-01-01,77,False
2023-01-08,75,False
2023-01-15,81,False
2023-01-22,94,False
2023-01-29,62,False
2023-02-05,70,False
2023-02-12,56,False
2023-02-19,58,False
2023-02-26,58,False
2023-03-05,76,False
2023-03-12,80,False
2023-03-19,61,False
2023-03-26,56,False
2023-04-02,90,False
2023-04-09,70,False
2023-04-16,58,False
2023-04-23,56,False
2023-04-30,63,False
2023-05-07,64,False
2023-05-14,68,False
2023-05-21,77,False
2023-05-28,66,False
2023-06-04,100,False
2023-06-11,59,False
2023-06-18,32,False
2023-06-25,63,False
2023-07-02,64,False
2023-07-09,56,False
2023-07-16,63,False
2023-07-23,70,False
2023-07-30,47,False
2023-08-06,47,False
2023-08-13,47,False
2023-08-20,65,False
2023-08-27,53,False
2023-09-03,59,False
2023-09-10,72,False
2023-09-17,70,False
2023-09-24,80,False
2023-10-01,73,False
2023-10-08,69,False
2023-10-15,60,False
2023-10-22,70,False
2023-10-29,59,False
2023-11-05,64,False
2023-11-12,69,False
2023-11-19,69,False
2023-11-26,54,False
2023-12-03,60,False
2023-12-10,61,False
2023-12-17,72,False
2023-12-24,85,False
2023-12-31,58,False
