date,/m/0k_9,isPartial
2023-01-01,87,False
2023-01-08,85,False
2023-01-15,89,False
2023-01-22,88,False
2023-01-29,86,False
2023-02-05,100,False
2023-02-12,86,False
2023-02-19,77,False
2023-02-26,93,False
2023-03-05,84,False
2023-03-12,89,False
2023-03-19,85,False
2023-03-26,88,False
2023-04-02,76,False
2023-04-09,85,False
2023-04-16,84,False
2023-04-23,85,False
2023-04-30,85,False
2023-05-07,88,False
2023-05-14,78,False
2023-05-21,78,False
2023-05-28,77,False
2023-06-04,73,False
2023-06-11,75,False
2023-06-18,67,False
2023-06-25,73,False
2023-07-02,85,False
2023-07-09,74,False
2023-07-16,75,False
2023-07-23,72,False
2023-07-30,78,False
2023-08-06,85,False
2023-08-13,94,False
2023-08-20,83,False
2023-08-27,92,False
2023-09-03,86,False
2023-09-10,82,False
2023-09-17,86,False
2023-09-24,81,False
2023-10-01,84,False
2023-10-08,76,False
2023-10-15,73,False
2023-10-22,83,False
2023-10-29,76,False
2023-11-05,93,False
2023-11-12,90,False
2023-11-19,74,False
2023-11-26,88,False
2023-12-03,75,False
2023-12-10,79,False
2023-12-17,78,False
2023-12-24,77,False
2023-12-31,78,False
