date,/m/03f_cb,isPartial
2023-01-01,61,False
2023-01-08,52,False
2023-01-15,57,False
2023-01-22,46,False
2023-01-29,55,False
2023-02-05,47,False
2023-02-12,46,False
2023-02-19,50,False
2023-02-26,53,False
2023-03-05,84,False
2023-03-12,87,False
2023-03-19,81,False
2023-03-26,74,False
2023-04-02,62,False
2023-04-09,64,False
2023-04-16,67,False
2023-04-23,70,False
2023-04-30,68,False
2023-05-07,60,False
2023-05-14,57,False
2023-05-21,78,False
2023-05-28,64,False
2023-06-04,57,False
2023-06-11,56,False
2023-06-18,53,False
2023-06-25,58,False
2023-07-02,49,False
2023-07-09,51,False
2023-07-16,58,False
2023-07-23,56,False
2023-07-30,74,False
2023-08-06,100,False
2023-08-13,95,False
2023-08-20,52,False
2023-08-27,53,False
2023-09-03,57,False
2023-09-10,62,False
2023-09-17,54,False
2023-09-24,65,False
2023-10-01,61,False
2023-10-08,58,False
2023-10-15,71,False
2023-10-22,72,False
2023-10-29,66,False
2023-11-05,67,False
2023-11-12,64,False
2023-11-19,72,False
2023-11-26,59,False
2023-12-03,63,False
2023-12-10,61,False
2023-12-17,58,False
2023-12-24,62,False
2023-12-31,75,False
