date,/m/0k_9,isPartial
2023-01-01,97,False
2023-01-08,89,False
2023-01-15,90,False
2023-01-22,86,False
2023-01-29,88,False
2023-02-05,84,False
2023-02-12,80,False
2023-02-19,89,False
2023-02-26,88,False
2023-03-05,92,False
2023-03-12,94,False
2023-03-19,91,False
2023-03-26,98,False
2023-04-02,100,False
2023-04-09,92,False
2023-04-16,90,False
2023-04-23,92,False
2023-04-30,90,False
2023-05-07,91,False
2023-05-14,90,False
2023-05-21,87,False
2023-05-28,84,False
2023-06-04,79,False
2023-06-11,82,False
2023-06-18,86,False
2023-06-25,74,False
2023-07-02,82,False
2023-07-09,71,False
2023-07-16,80,False
2023-07-23,79,False
2023-07-30,80,False
2023-08-06,82,False
2023-08-13,78,False
2023-08-20,75,False
2023-08-27,86,False
2023-09-03,88,False
2023-09-10,90,False
2023-09-17,96,False
2023-09-24,92,False
2023-10-01,90,False
2023-10-08,90,False
2023-10-15,87,False
2023-10-22,88,False
2023-10-29,88,False
2023-11-05,98,False
2023-11-12,100,False
2023-11-19,98,False
2023-11-26,91,False
2023-12-03,89,False
2023-12-10,87,False
2023-12-17,80,False
2023-12-24,77,False
2023-12-31,88,False
