date,/m/0jgxn,isPartial
2023-01-01,77,False
2023-01-08,67,False
2023-01-15,84,False
2023-01-22,94,False
2023-01-29,100,False
2023-02-05,97,False
2023-02-12,73,False
2023-02-19,99,False
2023-02-26,84,False
2023-03-05,71,False
2023-03-12,62,False
2023-03-19,80,False
2023-03-26,74,False
2023-04-02,70,False
2023-04-09,68,False
2023-04-16,64,False
2023-04-23,50,False
2023-04-30,65,False
2023-05-07,49,False
2023-05-14,56,False
2023-05-21,50,False
2023-05-28,57,False
2023-06-04,53,False
2023-06-11,39,False
2023-06-18,63,False
2023-06-25,51,False
2023-07-02,44,False
2023-07-09,68,False
2023-07-16,55,False
2023-07-23,52,False
2023-07-30,58,False
2023-08-06,45,False
2023-08-13,36,False
2023-08-20,45,False
2023-08-27,57,False
2023-09-03,59,False
2023-09-10,38,False
2023-09-17,64,False
2023-09-24,79,False
2023-10-01,70,False
2023-10-08,87,False
2023-10-15,73,False
2023-10-22,72,False
2023-10-29,79,False
2023-11-05,79,False
2023-11-12,71,False
2023-11-19,54,False
2023-11-26,72,False
2023-12-03,75,False
2023-12-10,81,False
2023-12-17,84,False
2023-12-24,52,False
2023-12-31,83,False
