date,/m/0k_9,isPartial
2023-01-01,74,False
2023-01-08,66,False
2023-01-15,71,False
2023-01-22,73,False
2023-01-29,65,False
2023-02-05,71,False
2023-02-12,70,False
2023-02-19,77,False
2023-02-26,69,False
2023-03-05,70,False
2023-03-12,85,False
2023-03-19,80,False
2023-03-26,83,False
2023-04-02,88,False
2023-04-09,71,False
2023-04-16,78,False
2023-04-23,68,False
2023-04-30,77,False
2023-05-07,74,False
2023-05-14,78,False
2023-05-21,76,False
2023-05-28,75,False
2023-06-04,74,False
2023-06-11,63,False
2023-06-18,79,False
2023-06-25,63,False
2023-07-02,61,False
2023-07-09,57,False
2023-07-16,71,False
2023-07-23,66,False
2023-07-30,68,False
2023-08-06,97,False
2023-08-13,100,False
2023-08-20,80,False
2023-08-27,75,False
2023-09-03,82,False
2023-09-10,76,False
2023-09-17,84,False
2023-09-24,80,False
2023-10-01,74,False
2023-10-08,78,False
2023-10-15,70,False
2023-10-22,81,False
2023-10-29,72,False
2023-11-05,96,False
2023-11-12,93,False
2023-11-19,77,False
2023-11-26,87,False
2023-12-03,76,False
2023-12-10,86,False
2023-12-17,73,False
2023-12-24,76,False
2023-12-31,84,False
