date,/m/06796,isPartial
2017-01-01,59,False
2017-01-08,78,False
2017-01-15,95,False
2017-01-22,90,False
2017-01-29,69,False
2017-02-05,82,False
2017-02-12,65,False
2017-02-19,61,False
2017-02-26,60,False
2017-03-05,64,False
2017-03-12,71,False
2017-03-19,61,False
2017-03-26,65,False
2017-04-02,62,False
2017-04-09,61,False
2017-04-16,61,False
2017-04-23,55,False
2017-04-30,63,False
2017-05-07,73,False
2017-05-14,78,False
2017-05-21,69,False
2017-05-28,58,False
2017-06-04,64,False
2017-06-11,67,False
2017-06-18,59,False
2017-06-25,78,False
2017-07-02,53,False
2017-07-09,40,False
2017-07-16,40,False
2017-07-23,63,False
2017-07-30,51,False
2017-08-06,58,False
2017-08-13,35,False
2017-08-20,56,False
2017-08-27,64,False
2017-09-03,74,False
2017-09-10,63,False
2017-09-17,73,False
2017-09-24,82,False
2017-10-01,62,False
2017-10-08,100,False
2017-10-15,72,False
2017-10-22,65,False
2017-10-29,63,False
2017-11-05,62,False
2017-11-12,61,False
2017-11-19,50,False
2017-11-26,66,False
2017-12-03,57,False
2017-12-10,70,False
2017-12-17,42,False
2017-12-24,39,False
2017-12-31,69,False
