date,/m/03f_cb,isPartial
2017-01-01,100,False
2017-01-08,85,False
2017-01-15,77,False
2017-01-22,79,False
2017-01-29,76,False
2017-02-05,75,False
2017-02-12,83,False
2017-02-19,82,False
2017-02-26,85,False
2017-03-05,73,False
2017-03-12,85,False
2017-03-19,78,False
2017-03-26,80,False
2017-04-02,86,False
2017-04-09,81,False
2017-04-16,86,False
2017-04-23,83,False
2017-04-30,77,False
2017-05-07,84,False
2017-05-14,88,False
2017-05-21,68,False
2017-05-28,66,False
2017-06-04,77,False
2017-06-11,74,False
2017-06-18,68,False
2017-06-25,63,False
2017-07-02,70,False
2017-07-09,76,False
2017-07-16,76,False
2017-07-23,88,False
2017-07-30,83,False
2017-08-06,77,False
2017-08-13,74,False
2017-08-20,82,False
2017-08-27,72,False
2017-09-03,64,False
2017-09-10,70,False
2017-09-17,67,False
2017-09-24,72,False
2017-10-01,84,False
2017-10-08,91,False
2017-10-15,73,False
2017-10-22,89,False
2017-10-29,85,False
2017-11-05,78,False
2017-11-12,77,False
2017-11-19,77,False
2017-11-26,66,False
2017-12-03,79,False
2017-12-10,81,False
2017-12-17,77,False
2017-12-24,78,False
2017-12-31,88,False
