date,/m/03f_cb,isPartial
2017-01-01,89,False
2017-01-08,38,False
2017-01-15,29,False
2017-01-22,24,False
2017-01-29,17,False
2017-02-05,48,False
2017-02-12,30,False
2017-02-19,50,False
2017-02-26,34,False
2017-03-05,44,False
2017-03-12,41,False
2017-03-19,45,False
2017-03-26,31,False
2017-04-02,41,False
2017-04-09,28,False
2017-04-16,30,False
2017-04-23,26,False
2017-04-30,30,False
2017-05-07,30,False
2017-05-14,38,False
2017-05-21,33,False
2017-05-28,24,False
2017-06-04,19,False
2017-06-11,22,False
2017-06-18,34,False
2017-06-25,17,False
2017-07-02,19,False
2017-07-09,36,False
2017-07-16,28,False
2017-07-23,31,False
2017-07-30,29,False
2017-08-06,26,False
2017-08-13,21,False
2017-08-20,73,False
2017-08-27,40,False
2017-09-03,37,False
2017-09-10,55,False
2017-09-17,53,False
2017-09-24,42,False
2017-10-01,64,False
2017-10-08,74,False
2017-10-15,59,False
2017-10-22,46,False
2017-10-29,55,False
2017-11-05,81,False
2017-11-12,54,False
2017-11-19,53,False
2017-11-26,38,False
2017-12-03,81,False
2017-12-10,79,False
2017-12-17,94,False
2017-12-24,100,False
2017-12-31,99,False
