date,/m/0k_9,isPartial
2017-01-01,0,False
2017-01-08,77,False
2017-01-15,64,False
2017-01-22,93,False
2017-01-29,60,False
2017-02-05,0,False
2017-02-12,0,False
2017-02-19,71,False
2017-02-26,74,False
2017-03-05,72,False
2017-03-12,71,False
2017-03-19,0,False
2017-03-26,0,False
2017-04-02,58,False
2017-04-09,0,False
2017-04-16,85,False
2017-04-23,61,False
2017-04-30,0,False
2017-05-07,0,False
2017-05-14,69,False
2017-05-21,85,False
2017-05-28,0,False
2017-06-04,0,False
2017-06-11,65,False
2017-06-18,100,False
2017-06-25,67,False
2017-07-02,0,False
2017-07-09,0,False
2017-07-16,0,False
2017-07-23,0,False
2017-07-30,0,False
2017-08-06,0,False
2017-08-13,0,False
2017-08-20,68,False
2017-08-27,59,False
2017-09-03,61,False
2017-09-10,0,False
2017-09-17,63,False
2017-09-24,0,False
2017-10-01,66,False
2017-10-08,58,False
2017-10-15,54,False
2017-10-22,64,False
2017-10-29,53,False
2017-11-05,74,False
2017-11-12,0,False
2017-11-19,57,False
2017-11-26,66,False
2017-12-03,75,False
2017-12-10,0,False
2017-12-17,0,False
2017-12-24,75,False
2017-12-31,91,False
