date,/m/06796,isPartial
2017-01-01,45,False
2017-01-08,58,False
2017-01-15,63,False
2017-01-22,89,False
2017-01-29,72,False
2017-02-05,76,False
2017-02-12,81,False
2017-02-19,85,False
2017-02-26,89,False
2017-03-05,90,False
2017-03-12,100,False
2017-03-19,73,False
2017-03-26,75,False
2017-04-02,88,False
2017-04-09,63,False
2017-04-16,74,False
2017-04-23,75,False
2017-04-30,71,False
2017-05-07,90,False
2017-05-14,74,False
2017-05-21,88,False
2017-05-28,73,False
2017-06-04,81,False
2017-06-11,79,False
2017-06-18,61,False
2017-06-25,80,False
2017-07-02,69,False
2017-07-09,59,False
2017-07-16,75,False
2017-07-23,77,False
2017-07-30,66,False
2017-08-06,59,False
2017-08-13,45,False
2017-08-20,69,False
2017-08-27,72,False
2017-09-03,65,False
2017-09-10,89,False
2017-09-17,87,False
2017-09-24,73,False
2017-10-01,57,False
2017-10-08,60,False
2017-10-15,63,False
2017-10-22,68,False
2017-10-29,69,False
2017-11-05,66,False
2017-11-12,80,False
2017-11-19,67,False
2017-11-26,72,False
2017-12-03,74,False
2017-12-10,69,False
2017-12-17,58,False
2017-12-24,38,False
2017-12-31,63,False
