date,/m/06796,isPartial
2017-01-01,44,False
2017-01-08,55,False
2017-01-15,82,False
2017-01-22,56,False
2017-01-29,52,False
2017-02-05,57,False
2017-02-12,65,False
2017-02-19,52,False
2017-02-26,45,False
2017-03-05,57,False
2017-03-12,80,False
2017-03-19,66,False
2017-03-26,58,False
2017-04-02,99,False
2017-04-09,42,False
2017-04-16,60,False
2017-04-23,75,False
2017-04-30,100,False
2017-05-07,52,False
2017-05-14,91,False
2017-05-21,70,False
2017-05-28,56,False
2017-06-04,71,False
2017-06-11,61,False
2017-06-18,64,False
2017-06-25,36,False
2017-07-02,34,False
2017-07-09,60,False
2017-07-16,47,False
2017-07-23,49,False
2017-07-30,60,False
2017-08-06,63,False
2017-08-13,67,False
2017-08-20,47,False
2017-08-27,41,False
2017-09-03,66,False
2017-09-10,50,False
2017-09-17,48,False
2017-09-24,44,False
2017-10-01,61,False
2017-10-08,65,False
2017-10-15,62,False
2017-10-22,73,False
2017-10-29,51,False
2017-11-05,82,False
2017-11-12,36,False
2017-11-19,58,False
2017-11-26,33,False
2017-12-03,50,False
2017-12-10,43,False
2017-12-17,0,False
2017-12-24,41,False
2017-12-31,46,False
