date,/m/0k_9,isPartial
2017-01-01,100,False
2017-01-08,61,False
2017-01-15,46,False
2017-01-22,36,False
2017-01-29,36,False
2017-02-05,46,False
2017-02-12,57,False
2017-02-19,58,False
2017-02-26,56,False
2017-03-05,60,False
2017-03-12,61,False
2017-03-19,44,False
2017-03-26,60,False
2017-04-02,53,False
2017-04-09,44,False
2017-04-16,69,False
2017-04-23,41,False
2017-04-30,54,False
2017-05-07,58,False
2017-05-14,52,False
2017-05-21,53,False
2017-05-28,42,False
2017-06-04,43,False
2017-06-11,63,False
2017-06-18,58,False
2017-06-25,63,False
2017-07-02,37,False
2017-07-09,43,False
2017-07-16,54,False
2017-07-23,48,False
2017-07-30,42,False
2017-08-06,63,False
2017-08-13,44,False
2017-08-20,52,False
2017-08-27,56,False
2017-09-03,50,False
2017-09-10,45,False
2017-09-17,48,False
2017-09-24,34,False
2017-10-01,46,False
2017-10-08,47,False
2017-10-15,44,False
2017-10-22,64,False
2017-10-29,61,False
2017-11-05,49,False
2017-11-12,59,False
2017-11-19,42,False
2017-11-26,55,False
2017-12-03,44,False
2017-12-10,44,False
2017-12-17,45,False
2017-12-24,61,False
2017-12-31,53,False
